Applicant.ID,Position.Name,Employer.Name,City,State.Name,State.Code,Start.Date,End.Date,Job.Description,Salary,Can.Contact.Employer,Created.At,Updated.At
14171,Manager,Victoria's Secret,,,,,NA,NA,NA,NA,2015-02-12 22:33:46 UTC,2015-02-12 22:33:46 UTC
14171,Mantainance,Preston centre of compassion,Bronx,New York,NY,41275,NA,NA,NA,NA,2015-02-12 22:33:46 UTC,2015-02-12 22:33:46 UTC
14171,Manager,McDonald's,,,,40909,NA,NA,NA,NA,2015-02-12 22:33:46 UTC,2015-02-12 22:33:46 UTC
14173,Administrative Assistant,Kenet Dermatology,New York,New York,NY,41192,42047,"Transcription of medical documents and reports, accounting for payments, posting charges, billing, coordinating patient care, phones, scheduling appointments, payroll, surgery booking.",25,TRUE,2015-02-12 23:21:46 UTC,2015-02-12 23:21:46 UTC
14173,Coordinator,NY downtown Hospital,New York,New York,NY,39706,41199,"translator, surgery bookings, insurance verification, pre-certs, prepping charts, scheduling appointments, phones, and post op treatment care",20,FALSE,2015-02-12 23:21:46 UTC,2015-02-12 23:21:46 UTC
14173,Patient Relations Coordinator,NY Sports Med & Physical Therapy,New York,New York,NY,37781,39715,"Scheduling appointments, collecting co-pay, answering the phones, insurance verification, handle all aspects of customer service and media",18,FALSE,2015-02-12 23:21:46 UTC,2015-02-12 23:21:46 UTC
14174,Senior Administrative Administrative,Prime Food Distributor,Whitestone,New York,NY,41344,NA,"Recorded vendor bills on a daily basis, ordered supplies and kept log of inventory, kept organized front desk work space and greater vendors/customers with friendly conduct",16,TRUE,2015-02-12 23:05:21 UTC,2015-02-12 23:05:21 UTC
14177,NA,Foot Locker,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-12 23:15:28 UTC,2015-02-12 23:15:28 UTC
14178,Administration,"The Doe Fund,Inc",New York,NA,NA,41091,41851,NA,NA,NA,2015-02-12 23:15:39 UTC,2015-02-12 23:15:39 UTC
14178,Director of Trading Risk Management,Team Trading,,NA,NA,39083,40390,NA,NA,NA,2015-02-12 23:15:39 UTC,2015-02-12 23:15:39 UTC
14181,Project Executive Assistant,Arilex Infinity,Edgewater ,New Jersey,NJ,41487,NA,"Assist Owner’s Project Representative for mixed-use 100 apartment, 3 retail, gym and parking facility in Edgewater, NJ through construction acquisition of the certificate of occupancy.
Duties included: managing construction office’s supplies and document records storage and distribution
Scheduled meetings for Project Executive with 2 Project Superintendents.
Assisted in scheduling of all Building Department Inspections during Construction.
Phones and Greeting Subcontractors, Owners and Consultants.
Managed Drawings, Inspection Stickers for Building, Plumbing, Electrical and Fire Sub-Codes",12,FALSE,2015-02-12 23:42:43 UTC,2015-02-12 23:42:43 UTC
14184,Host/Cashier,BRIO NYC,,,,41395,,"•	Take and prepare to-go orders.
•	Receive payment by cash, check, credit cards, and or automatic debits
•	Issue receipts, refunds, credits, or change due to customers.
•	Schedule parties and take reservations.
•	Assist customers by providing information and resolving their complaints.
•	Answer telephone calls and respond to inquiries or transfer calls.
•	Ensuring the delivery staff gets the food to the customer in time.",NA,NA,2015-02-12 23:49:02 UTC,2015-02-12 23:49:02 UTC
14184,Shift Manager,Jamba Juice,,,,40664,41333,"•Resolve customer complaints regarding food service.
•Compile and balance cash receipts at the end of the day or shift.
•Develop equipment maintenance schedules and arrange for repairs.
•Train workers in food preparation, and in service, sanitation, and safety procedures.
•Assign duties, responsibilities, and work stations to employees in accordance with work requirements.
•Recommend measures for improving work procedures and worker performance to increase service quality and enhance job safety.",NA,NA,2015-02-12 23:49:02 UTC,2015-02-12 23:49:02 UTC
14184,Intern at Human Resources Administration,"Human Resource Administration, NY",,,,40969,41090,"•Gather materials to be filed from departments or employees.
•Add new material to file records or create new records as necessary.
•Keep records of materials filed or removed, using logbooks or computers.
•Track materials removed from files to ensure that borrowed files are returned.
•Scan or read incoming materials to determine how and where they should be classified or filed.
•Sort or classify information according to guidelines, such as content, purpose, user criteria, or chronological, alphabetical, or numerical order.",NA,NA,2015-02-12 23:49:02 UTC,2015-02-12 23:49:02 UTC
14184,Intern,Anti-Defamation League,New York,New York,NY,39264,39325,"•File and maintain records.
•Deliver messages and run errands.
•Answer telephones, direct calls, and take messages.
•Collect, sort, distribute, or prepare mail, messages, or courier deliveries.
•Maintain and update filing, inventory, mailing, and database systems, either manually or using a computer.
•Operate office machines, such as photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.",NA,NA,2015-02-12 23:49:02 UTC,2015-02-12 23:49:02 UTC
14185,Manager ,Randy's Bar & Grill,Richmond Hill,New York,NY,NA,NA,"•Responsible for overlooking the daily operations of the bar and ensuring everything ran accurately and in a time efficient manner 
•	Updated inventory schedules on a daily basis to ensure sufficient products available for use  
•Handled cash and worked the register
•Scheduled deliveries and placed orders with distributors to restock inventory when low
•Supervised and trained employees on various products being offered and proper use of equipment 
",15,FALSE,2015-02-12 23:54:30 UTC,2015-02-12 23:54:30 UTC
14185,Front Desk Agent ,Marco Lagaurdia Hotel & Suites,Flushing,New York,NY,NA,NA,"•Responsible for overlooking the daily operations of the bar and ensuring everything ran accurately and in a time efficient manner 
•Updated inventory schedules on a daily basis to ensure sufficient products available for use  
•Handled cash and worked the register
•Scheduled deliveries and placed orders with distributors to restock inventory when low
•Supervised and trained employees on various products being offered and proper use of equipment 
",13,FALSE,2015-02-13 00:00:30 UTC,2015-02-13 00:00:30 UTC
14185,Assistant,Littleton Joyce Ughetta Park & Kelly LLP,Purchase,New York,NY,NA,NA,"•Worked closely and shadowed Lawyers 
•Managed office ensuring smooth operation
•Prepared and filed legal documents, set court dates and meetings
•Assisted with daily task given
•Gathered evidence and wrote legal briefs
",11,FALSE,2015-02-13 00:00:30 UTC,2015-02-13 00:00:30 UTC
14188,Operations Professional,Tiffany & Company,New York,New York,NY,41852,42035,"Working with internal and external customers by supporting all sales endeavors 
Work effectively with sales professionals and other team members to help drive business
Sales support, process efficiencies and procedure compliance
Contribute to store inventory accuracy and availability, maintain all reporting needs and internal audit checklist compliance to ensure store is financially sound
Strengthen customer brand loyalty by providing superior service for all after sales servicing needs
Partner with sales team by fulfilling merchandise requests and point sales quickly and accurately
Respond graciously to all incoming telephone calls and emails with prompt and accurate information in order to help retain and satisfy customers",17,TRUE,2015-02-13 00:05:09 UTC,2015-02-13 00:08:05 UTC
14188,Corporate Trainer ,Black Operations,New York ,New York,NY,41395,41547,"Market and sell Verizon Fios door to door
Interview, hire and train new hires, teach them about the compensation and Upward mobility program
Meet weekly sales quota and teach others selling techniques
Create a strong and efficient team
Set up conference calls between clients and our sales representatives
Organize business trips",13,TRUE,2015-02-13 00:05:09 UTC,2015-02-13 00:08:05 UTC
14188,Sales Representative/Fitting room attendant,Nordstrom Rack,New York ,New York,NY,40664,41425,"Execute outstanding customer service to customers on a daily basis as a Number one priority
Monitor and achieve daily sales goals through direct selling, Contributing to increase of department sales
Organize, size and colorize sales floor to make merchandise visible for Customers
Re-ticket garments, Mark down clearance items and search for merchandise available in other stores",14.75,FALSE,2015-02-13 00:05:09 UTC,2015-02-13 00:08:05 UTC
1419,cashier,DR food market,New York,New York,NY,41379,41590,I was the cashier sometimes i had to clean up when closing.,8,TRUE,2014-08-15 22:06:23 UTC,2014-08-15 22:06:23 UTC
14191,Photographer,Self,New York ,New York,NY,NA,NA,Freelance commercial and artistic photographer for 11 years.,NA,TRUE,2015-02-13 00:15:06 UTC,2015-02-13 00:23:48 UTC
14191,Personal assistant,John Kavanaugh,New York ,New York,NY,NA,NA,Took care of all personal and business related problems. Was the overseer of cash flow and staff. Handled all social media platforms.,21,TRUE,2015-02-13 00:15:06 UTC,2015-02-13 00:23:48 UTC
14191,Administrative assistant,Dr. Richard Westreich,New York ,New York,NY,NA,NA,"Front desk manager. Took care of Personal and business related matters. Surgical booking, insurance, phones and clerical duties.",19.5,TRUE,2015-02-13 00:15:06 UTC,2015-02-13 00:23:48 UTC
14192,Human Resouce Specialist,IBM Global Process Services,Philippines,Overseas,OS,NA,NA,"l	Handled employees from CVS and Allstate which is based in the U.S.
l	Coordinated with the clients coming from 2 accounts when they are visiting the Philippines.
l	Provided administrative and functional support to Human Resource Business Partners and also the whole team as well.
l	Responsible for transactional needs.
l	Performed some periodic audits regarding the report that was submitted.
l	Performed other related duties as required and assigned.",NA,FALSE,2015-02-13 00:40:33 UTC,2015-02-13 00:40:33 UTC
14192,Benefits Specialist- Sales,AFLAC,New York,New York,NY,NA,NA,"l	Set up meetings with business owners.
l	Do presentations with the staff/employees and do onsite enrollments as well.
l	Process billings/invoices.
l	Help employees in regards to their claims.",NA,FALSE,2015-02-13 00:45:09 UTC,2015-02-13 00:45:09 UTC
14192,Call Center Representative,IBM,Philippines,Overseas,OS,NA,NA,"l	Did inbound calls in IBM and outbound calls in AFLAC.
l	Made 200 calls a day prospecting businesses and receives more than 150 calls from CVS and Allstate clients.
l	Able to handle clients that are angry and rude.
l	Can handle multiple lines.
l	Provides on the job training for new hires.
",NA,FALSE,2015-02-13 00:45:09 UTC,2015-02-13 00:45:09 UTC
